CustomerKey,FullName,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
28445,MR.SHAUN SHE,MR.,SHAUN,SHE,12/19/1975,S,M,shaun2@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28447,MR.DALTON WALKER,MR.,DALTON,WALKER,05-06-73,S,M,dalton22@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
28448,MS.KATHERINE CAMPBELL,MS.,KATHERINE,CAMPBELL,05-11-73,M,F,katherine55@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
28449,MR.JARRED GILL,MR.,JARRED,GILL,01-10-70,M,M,jarred1@adventure-works.com,"$10,000 ",0,Graduate Degree,Manual,Y
28450,MR.NELSON MARTIN,MR.,NELSON,MARTIN,2/14/1962,S,M,nelson0@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N
28451,MRS.NICHOLE CHANDER,MRS.,NICHOLE,CHANDER,08-04-62,M,F,nichole15@adventure-works.com,"$20,000 ",1,Graduate Degree,Manual,N
28452,MRS.ALEXANDRA YOUNG,MRS.,ALEXANDRA,YOUNG,11-03-61,S,F,alexandra91@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N
28453,MRS.VALERIE LIN,MRS.,VALERIE,LIN,01-09-61,M,F,valerie9@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
28454,MRS.SHAWNA SIMPSON,MRS.,SHAWNA,SIMPSON,05-09-61,M,F,shawna2@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
28455,MR.RAYMOND SARA,MR.,RAYMOND,SARA,06-06-61,M,M,raymond12@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N
28456,MR.TODD XU,MR.,TODD,XU,6/21/1961,M,M,todd11@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
28457,MR.BRUCE GONZALEZ,MR.,BRUCE,GONZALEZ,10-01-35,S,M,bruce18@adventure-works.com,"$10,000 ",1,Graduate Degree,Clerical,N
28458,MRS.CASEY SHE,MRS.,CASEY,SHE,06-09-62,S,F,casey0@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
28459,MRS.DANA MUÑOZ,MRS.,DANA,MUÑOZ,5/14/1958,M,F,dana23@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,N
28460,MR.NATHAN POWELL,MR.,NATHAN,POWELL,06-04-58,M,M,nathan4@adventure-works.com,"$20,000 ",1,Bachelors,Manual,Y
28461,MR.JOE DOMINGUEZ,MR.,JOE,DOMINGUEZ,9/17/1957,M,M,joe36@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
28462,MRS.KENDRA SERRANO,MRS.,KENDRA,SERRANO,3/22/1957,M,F,kendra16@adventure-works.com,"$10,000 ",1,Partial College,Manual,N
28463,MR.EMMANUEL ARUN,MR.,EMMANUEL,ARUN,6/13/1957,S,M,emmanuel6@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
28464,MR.EDDIE HERNANDEZ,MR.,EDDIE,HERNANDEZ,05-11-56,M,M,eddie4@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
28465,MRS.WENDY SERRANO,MRS.,WENDY,SERRANO,9/17/1956,M,F,wendy15@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
28466,MR.MARCO CHANDRA,MR.,MARCO,CHANDRA,9/21/1956,S,M,marco2@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
28467,MRS.TASHA TANG,MRS.,TASHA,TANG,02-12-55,M,F,tasha4@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
28468,MRS.MELODY HARRISON,MRS.,MELODY,HARRISON,03-01-55,M,F,melody11@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
28469,MRS.MORGAN GREEN,MRS.,MORGAN,GREEN,04-04-55,M,F,morgan11@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
28470,MRS.TAMARA TANG,MRS.,TAMARA,TANG,2/19/1954,M,F,tamara15@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
28471,MR.PHILLIP SULLIVAN,MR.,PHILLIP,SULLIVAN,8/24/1954,S,M,phillip14@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
28472,MRS.KELLIE RAMOS,MRS.,KELLIE,RAMOS,7/14/1938,M,F,kellie16@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
28473,MR.BRUCE RODRIGUEZ,MR.,BRUCE,RODRIGUEZ,10/24/1939,S,M,bruce19@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,N
28474,MR.TERRENCE NARA,MR.,TERRENCE,NARA,7/22/1940,S,M,terrence17@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
28475,MR.BRUCE RAMOS,MR.,BRUCE,RAMOS,06-11-41,S,M,bruce38@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
28476,MR.BRADLEY XIE,MR.,BRADLEY,XIE,10-12-41,S,M,bradley5@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
28477,MR.KENNETH TANG,MR.,KENNETH,TANG,09-03-41,M,M,kenneth4@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
28478,MRS.RILEY LONG,MRS.,RILEY,LONG,10/16/1943,S,F,riley7@adventure-works.com,"$10,000 ",3,Partial College,Manual,Y
28479,MR.MARVIN GOMEZ,MR.,MARVIN,GOMEZ,06-07-80,S,M,marvin1@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
28480,MR.ARTHUR VAZQUEZ,MR.,ARTHUR,VAZQUEZ,8/28/1980,S,M,arthur39@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
28481,MS.KRISTINE MORENO,MS.,KRISTINE,MORENO,1/15/1979,M,F,kristine7@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
28482,MR.JAIME SHE,MR.,JAIME,SHE,02-06-78,S,M,jaime24@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
28483,MRS.TARA RAJE,MRS.,TARA,RAJE,4/24/1976,S,F,tara14@adventure-works.com,"$10,000 ",1,High School,Manual,Y
28484,MR.HAROLD RAMAN,MR.,HAROLD,RAMAN,9/13/1979,M,M,harold9@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N
28485,MS.BIANCA WU,MS.,BIANCA,WU,02-02-78,S,F,bianca6@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
28486,MS.REBEKAH CHANDRA,MS.,REBEKAH,CHANDRA,10-08-78,M,F,rebekah2@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N
28487,MR.GERALD GILL,MR.,GERALD,GILL,10-03-78,S,M,gerald22@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
28488,MR.REGINALD TRAVERS,MR.,REGINALD,TRAVERS,11-06-77,S,M,reginald19@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
28489,MR.JEFFERY ZHU,MR.,JEFFERY,ZHU,8/27/1943,S,M,jeffery14@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28490,MRS.KRISTA RAMOS,MRS.,KRISTA,RAMOS,9/21/1943,S,F,krista16@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28491,MRS.CASSIE JAI,MRS.,CASSIE,JAI,4/22/1961,S,F,cassie10@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
28492,MRS.BETHANY TANG,MRS.,BETHANY,TANG,05-07-61,M,F,bethany7@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,N
28493,MRS.MORGAN WILSON,MRS.,MORGAN,WILSON,11/21/1961,M,F,morgan30@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
28494,MR.ROSS MARTINEZ,MR.,ROSS,MARTINEZ,10/26/1961,S,M,ross17@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,N
28495,MRS.CATHERINE MORGAN,MRS.,CATHERINE,MORGAN,11/19/1960,S,F,catherine19@adventure-works.com,"$10,000 ",1,High School,Manual,N
28496,MR.ADAM SHAN,MR.,ADAM,SHAN,08-08-60,S,M,adam27@adventure-works.com,"$10,000 ",1,High School,Manual,Y
28497,MR.ALVIN YANG,MR.,ALVIN,YANG,09-11-60,S,M,alvin6@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
28498,MRS.TABITHA RUIZ,MRS.,TABITHA,RUIZ,04-11-59,S,F,tabitha21@adventure-works.com,"$10,000 ",1,High School,Manual,N
28499,MRS.LYDIA SRINI,MRS.,LYDIA,SRINI,12-07-59,S,F,lydia7@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
28500,MR.JERMAINE GONZALEZ,MR.,JERMAINE,GONZALEZ,11/16/1959,S,M,jermaine17@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28501,MR.GERALD PEREZ,MR.,GERALD,PEREZ,09-04-59,S,M,gerald7@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28502,MRS.DOMINIQUE JORDAN,MRS.,DOMINIQUE,JORDAN,10-11-59,S,F,dominique1@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28503,MR.JAY SANZ,MR.,JAY,SANZ,10-09-59,S,M,jay50@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
28504,MR.REGINALD GOMEZ,MR.,REGINALD,GOMEZ,9/25/1958,S,M,reginald9@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28505,MRS.BARBARA XIE,MRS.,BARBARA,XIE,03-08-58,M,F,barbara34@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,N
28507,MRS.DEANNA SURI,MRS.,DEANNA,SURI,06-08-59,M,F,deanna3@adventure-works.com,"$30,000 ",3,Bachelors,Clerical,Y
28508,MS.JAIME ROMERO,MS.,JAIME,ROMERO,10/17/1959,M,F,jaime10@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
28509,MS.AUDREY DIAZ,MS.,AUDREY,DIAZ,2/19/1959,S,F,audrey4@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
28510,MR.GREGORY ANDERSEN,MR.,GREGORY,ANDERSEN,3/23/1959,S,M,gregory16@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
28511,MR.CHASE RIVERA,MR.,CHASE,RIVERA,3/17/1970,S,M,chase17@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
28512,MR.DWAYNE ALONSO,MR.,DWAYNE,ALONSO,11-12-70,S,M,dwayne7@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
28513,MS.MOLLY FERNANDEZ,MS.,MOLLY,FERNANDEZ,7/24/1970,M,F,molly14@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
28514,MRS.LISA CHEN,MRS.,LISA,CHEN,06-11-69,S,F,lisa5@adventure-works.com,"$10,000 ",2,High School,Manual,N
28515,MR.TONY LAL,MR.,TONY,LAL,12/27/1969,M,M,tony11@adventure-works.com,"$10,000 ",2,High School,Manual,Y
28516,MR.VINCENT LIN,MR.,VINCENT,LIN,4/13/1970,S,M,vincent7@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
28517,MR.TROY GONZALEZ,MR.,TROY,GONZALEZ,7/26/1969,S,M,troy20@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
28518,MS.TAMMY SANCHEZ,MS.,TAMMY,SANCHEZ,11/17/1969,S,F,tammy21@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
28519,MR.JÉSUS RAMOS,MR.,JÉSUS,RAMOS,10/15/1969,M,M,jésus16@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
28520,MS.SUSAN LIANG,MS.,SUSAN,LIANG,04-05-69,M,F,susan27@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
28521,MR.BRADLEY TANG,MR.,BRADLEY,TANG,9/15/1969,S,M,bradley6@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,N
28522,MS.ROSA MA,MS.,ROSA,MA,07-07-69,M,F,rosa15@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28523,MR.CHARLES JAMES,MR.,CHARLES,JAMES,01-09-69,S,M,charles46@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28524,MS.PAULA GILL,MS.,PAULA,GILL,09-08-69,M,F,paula16@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28525,MR.DOMINIC RODRIGUEZ,MR.,DOMINIC,RODRIGUEZ,11-04-52,S,M,dominic20@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28526,MR.LUKE YANG,MR.,LUKE,YANG,07-09-53,S,M,luke16@adventure-works.com,"$10,000 ",2,High School,Manual,Y
28527,MR.DWAYNE RUBIO,MR.,DWAYNE,RUBIO,6/21/1968,S,M,dwayne19@adventure-works.com,"$10,000 ",2,High School,Manual,N
28528,MRS.TASHA CHANDE,MRS.,TASHA,CHANDE,6/19/1968,M,F,tasha15@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
28529,MRS.TARA CHANDE,MRS.,TARA,CHANDE,06-08-68,S,F,tara15@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
28530,MR.GAVIN POWELL,MR.,GAVIN,POWELL,9/15/1968,S,M,gavin8@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
28531,MR.JARED REED,MR.,JARED,REED,11-06-68,S,M,jared22@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
28532,MR.TONY XIE,MR.,TONY,XIE,12-06-68,M,M,tony6@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
28533,MR.CLAYTON SUN,MR.,CLAYTON,SUN,04-12-65,S,M,clayton12@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
28534,MRS.SABRINA ROMERO,MRS.,SABRINA,ROMERO,06-05-65,M,F,sabrina6@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
28535,MS.LESLIE FERRIER,MS.,LESLIE,FERRIER,01-10-68,S,F,leslie9@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
28536,MRS.MARTHA GUO,MRS.,MARTHA,GUO,2/15/1964,M,F,martha17@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
28537,MR.CHRISTIAN HAYES,MR.,CHRISTIAN,HAYES,7/16/1926,S,M,christian9@adventure-works.com,"$50,000 ",1,Bachelors,Professional,N
28538,MR.JEROME SANZ,MR.,JEROME,SANZ,5/19/1973,S,M,jerome19@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
28539,MS.BARBARA ZHOU,MS.,BARBARA,ZHOU,08-05-73,S,F,barbara18@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
28540,MS.LEAH ZHANG,MS.,LEAH,ZHANG,11/26/1974,M,F,leah0@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28541,MS.ISABELLA PEREZ,MS.,ISABELLA,PEREZ,04-03-74,S,F,isabella42@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28542,MS.MARTHA ZHAO,MS.,MARTHA,ZHAO,2/18/1974,S,F,martha10@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
28543,MR.ROGER YE,MR.,ROGER,YE,09-10-74,S,M,roger14@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28544,MR.NICOLAS SHAN,MR.,NICOLAS,SHAN,4/18/1974,S,M,nicolas8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28545,MR.MICHEAL RAMOS,MR.,MICHEAL,RAMOS,9/17/1980,M,M,micheal13@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
28546,MS.ALISHA XU,MS.,ALISHA,XU,8/26/1980,M,F,alisha12@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
28547,MS.APRIL SHEN,MS.,APRIL,SHEN,07-12-80,S,F,april2@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28548,MS.KRISTA ORTEGA,MS.,KRISTA,ORTEGA,11/17/1980,S,F,krista20@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28549,MRS.LYDIA SUBRAM,MRS.,LYDIA,SUBRAM,7/25/1974,M,F,lydia12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28550,MR.WAYNE ANDERSEN,MR.,WAYNE,ANDERSEN,12/19/1972,S,M,wayne15@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
28551,MR.WARREN XU,MR.,WARREN,XU,12-12-72,S,M,warren11@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
28552,MS.HOLLY SUBRAM,MS.,HOLLY,SUBRAM,10/14/1972,S,F,holly12@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28553,MRS.SABRINA SERRANO,MRS.,SABRINA,SERRANO,1/22/1973,M,F,sabrina10@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28554,MRS.NATALIE SANDERS,MRS.,NATALIE,SANDERS,03-11-73,M,F,natalie24@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28555,MRS.MONIQUE SERRANO,MRS.,MONIQUE,SERRANO,07-12-73,M,F,monique13@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28556,MRS.ISABEL GONZALES,MRS.,ISABEL,GONZALES,6/20/1973,M,F,isabel16@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28557,MR.CASEY ALVAREZ,MR.,CASEY,ALVAREZ,11/14/1973,M,M,casey28@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28558,MS.DAWN STONE,MS.,DAWN,STONE,01-03-72,S,F,dawn24@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28559,MR.BILLY GUTIERREZ,MR.,BILLY,GUTIERREZ,7/27/1972,M,M,billy12@adventure-works.com,"$30,000 ",0,High School,Manual,N
28560,MS.PEGGY SMITH,MS.,PEGGY,SMITH,04-06-72,S,F,peggy1@adventure-works.com,"$30,000 ",0,High School,Manual,Y
28561,MR.CARLOS KELLY,MR.,CARLOS,KELLY,10/15/1971,S,M,carlos4@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
28562,MR.PHILLIP MARTINEZ,MR.,PHILLIP,MARTINEZ,07-10-72,M,M,phillip19@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28563,MR.DENNIS CAI,MR.,DENNIS,CAI,12/26/1972,S,M,dennis23@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
28564,MRS.ALISHA DENG,MRS.,ALISHA,DENG,09-10-72,S,F,alisha25@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
28565,MR.JAMES ALLEN,MR.,JAMES,ALLEN,9/14/1971,S,M,james74@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
28566,MR.COLIN SUN,MR.,COLIN,SUN,6/23/1971,S,M,colin14@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28567,MS.ANN KAPOOR,MS.,ANN,KAPOOR,12/23/1971,S,F,ann6@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28568,MRS.DAISY ALONSO,MRS.,DAISY,ALONSO,4/13/1970,M,F,daisy4@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
28569,MR.DUSTIN JAI,MR.,DUSTIN,JAI,9/25/1971,M,M,dustin11@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
28570,MRS.JENNA TURNER,MRS.,JENNA,TURNER,12/24/1971,S,F,jenna4@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
28571,MRS.ANNA TORRES,MRS.,ANNA,TORRES,10-12-74,S,F,anna18@adventure-works.com,"$40,000 ",3,Partial College,Clerical,N
28572,MR.JEFFERY YE,MR.,JEFFERY,YE,01-02-74,M,M,jeffery10@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
28573,MR.TYRONE GILL,MR.,TYRONE,GILL,04-09-74,S,M,tyrone12@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
28574,MS.KAYLA FLORES,MS.,KAYLA,FLORES,5/19/1974,S,F,kayla36@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
28575,MRS.LINDA GUTIERREZ,MRS.,LINDA,GUTIERREZ,09-04-75,S,F,linda26@adventure-works.com,"$40,000 ",3,Partial College,Clerical,N
28576,MR.SUNIL UPPAL,MR.,SUNIL,UPPAL,04-06-66,M,M,sunil5@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28577,MR.AUSTIN HARRIS,MR.,AUSTIN,HARRIS,05-08-66,M,M,austin49@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28578,MS.ZOE ROGERS,MS.,ZOE,ROGERS,10-08-66,S,F,zoe18@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28579,MS.GRACE ROSS,MS.,GRACE,ROSS,6/18/1966,S,F,grace51@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28580,MS.AIMEE LIU,MS.,AIMEE,LIU,01-06-66,M,F,aimee4@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,Y
28581,MRS.ALLISON COLLINS,MRS.,ALLISON,COLLINS,8/17/1954,S,F,allison23@adventure-works.com,"$20,000 ",2,Partial High School,Manual,N
28582,MRS.OLIVIA HALL,MRS.,OLIVIA,HALL,8/26/1954,S,F,olivia23@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28583,MR.RYAN LONG,MR.,RYAN,LONG,2/25/1954,M,M,ryan12@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
28584,MRS.ROLANDO SMITH,MRS.,ROLANDO,SMITH,05-03-54,M,F,rolando0@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
28585,MR.JULIAN RUSSELL,MR.,JULIAN,RUSSELL,10-04-54,S,M,julian19@adventure-works.com,"$30,000 ",1,High School,Clerical,N
28586,MR.GABRIEL DIAZ,MR.,GABRIEL,DIAZ,7/23/1954,M,M,gabriel19@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
28587,MR.XAVIER HARRIS,MR.,XAVIER,HARRIS,2/24/1954,M,M,xavier11@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
28588,MRS.EMMA GRIFFIN,MRS.,EMMA,GRIFFIN,06-01-54,M,F,emma66@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
28589,MR.JOHN WALKER,MR.,JOHN,WALKER,12/16/1955,S,M,john57@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28590,MR.GABRIEL JAI,MR.,GABRIEL,JAI,7/18/1955,S,M,gabriel29@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28591,MRS.MARY COLLINS,MRS.,MARY,COLLINS,8/14/1955,S,F,mary16@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28592,MRS.ALYSSA JOHNSON,MRS.,ALYSSA,JOHNSON,7/24/1955,S,F,alyssa1@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28593,MRS.FAITH PETERSON,MRS.,FAITH,PETERSON,01-07-55,S,F,faith26@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28594,MRS.SYDNEY COOPER,MRS.,SYDNEY,COOPER,05-08-55,S,F,sydney11@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y
28595,MR.XAVIER JAMES,MR.,XAVIER,JAMES,02-09-55,S,M,xavier65@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28596,MRS.HALEY BUTLER,MRS.,HALEY,BUTLER,10-05-55,S,F,haley33@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28597,MRS.BRIANNA HARRIS,MRS.,BRIANNA,HARRIS,6/26/1955,S,F,brianna12@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28598,MR.WYATT RUSSELL,MR.,WYATT,RUSSELL,6/13/1955,M,M,wyatt69@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
28599,MRS.STEPHANIE PERRY,MRS.,STEPHANIE,PERRY,3/25/1955,S,F,stephanie35@adventure-works.com,"$30,000 ",1,High School,Clerical,N
28600,MRS.DESTINY CLARK,MRS.,DESTINY,CLARK,2/26/1955,S,F,destiny17@adventure-works.com,"$30,000 ",1,High School,Clerical,N
28601,MR.CHRISTIAN GONZALES,MR.,CHRISTIAN,GONZALES,12-04-55,S,M,christian4@adventure-works.com,"$30,000 ",1,High School,Clerical,N
28602,MRS.ISABELLA MORGAN,MRS.,ISABELLA,MORGAN,04-10-56,S,F,isabella87@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28603,MR.BRIAN BELL,MR.,BRIAN,BELL,09-06-56,M,M,brian25@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28604,MRS.ALLISON JAMES,MRS.,ALLISON,JAMES,06-03-56,S,F,allison6@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28606,MR.JOSHUA WILSON,MR.,JOSHUA,WILSON,04-04-56,S,M,joshua9@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28607,MR.HUNTER SHARMA,MR.,HUNTER,SHARMA,10/23/1956,S,M,hunter25@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28608,MR.BRIAN RICHARDSON,MR.,BRIAN,RICHARDSON,04-02-56,S,M,brian21@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28609,MR.JOSE HARRIS,MR.,JOSE,HARRIS,10-12-56,M,M,jose75@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
28610,MRS.JACQUELINE BAILEY,MRS.,JACQUELINE,BAILEY,10-09-56,M,F,jacqueline40@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
28611,MR.CHRISTIAN ALEXANDER,MR.,CHRISTIAN,ALEXANDER,12-01-56,S,M,christian6@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
28612,MR.GABRIEL ROBERTS,MR.,GABRIEL,ROBERTS,7/15/1956,S,M,gabriel34@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
28613,MR.JAMES CAMPBELL,MR.,JAMES,CAMPBELL,6/20/1956,M,M,james56@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
28614,MR.LUIS JENKINS,MR.,LUIS,JENKINS,5/15/1957,S,M,luis5@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
28615,MR.JONATHAN FLORES,MR.,JONATHAN,FLORES,06-11-57,M,M,jonathan12@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
28616,MRS.SARAH HARRIS,MRS.,SARAH,HARRIS,07-08-57,S,F,sarah16@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
28617,MR.NOAH DAVIS,MR.,NOAH,DAVIS,6/27/1957,S,M,noah62@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
28618,MRS.KATELYN BAILEY,MRS.,KATELYN,BAILEY,9/22/1958,M,F,katelyn15@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
28619,MRS.BRIANNA BAILEY,MRS.,BRIANNA,BAILEY,02-08-58,M,F,brianna33@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
28620,MR.COLE RICHARDSON,MR.,COLE,RICHARDSON,09-03-58,M,M,cole11@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
28621,MRS.KRISTEN LIU,MRS.,KRISTEN,LIU,9/25/1958,M,F,kristen4@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
28622,MRS.JULIA COOPER,MRS.,JULIA,COOPER,9/13/1958,M,F,julia53@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
